question,source,accuracy,difficulty,distractor_effectiveness
How frequently do high tides occur?,sys,1,0.4,"{'every 12 hours': 2, 'every 24 hours': 1, 'every 30 minutes': 0, 'every 60 minutes': 2}"
What phase does the cell make final preparations to divide?,ref,1,0.4,"{'carbonate phase 2': 1, 'dioxide phase 2': 1, 'growth phase 1': 1, 'growth phase 2': 2}"
What phase does the cell make final preparations to divide?,sys,0,0.0,"{'growth phase 1': 3, 'growth phase 2': 0, 'growth phase 3': 1, 'growth phase 4': 1}"
How do multicellular organisms grow in size?,ref,0,0.2,"{'increase number of limbs': 3, 'increase size and number of cells': 1, 'increase size and number of genes': 1, 'reduce size and number of cells': 0}"
How do multicellular organisms grow in size?,sys,0,0.2,"{'increase size and number of cells': 1, 'increase size and number of hormones': 2, 'increase size and number of proteins': 2}"
What symbol is used to indicate directionality in chemical reactions?,ref,0,0.0,"{'arrow': 0, 'circle': 1, 'line': 2, 'triangle': 2}"
What symbol is used to indicate directionality in chemical reactions?,sys,1,1.0,{'arrow': 5}
Who wrote the book on the origin of species?,ref,0,0.2,"{'Sagan': 1, 'Scopes': 3, 'cannon': 0, 'darwin': 1}"
Who wrote the book on the origin of species?,sys,0,0.2,"{'darwin': 1, 'evolution': 0, 'fossil': 3, 'theory': 1}"
What is considered a good source of calcium?,ref,0,0.2,"{'corn': 3, 'egg': 1, 'milk': 1, 'wheat': 0}"
What is considered a good source of calcium?,sys,1,0.6,"{'fiber': 0, 'milk': 3, 'protein': 2, 'vitamin': 0}"
Exons are cut out before what leaves the nucleus?,ref,1,0.4,"{'dna': 0, 'gene': 1, 'mrna': 2, 'rna': 2}"
Exons are cut out before what leaves the nucleus?,sys,0,0.2,"{'mrna': 1, 'nucleosome': 1, 'ribosome': 1, 'splicing': 2}"
"What nervous system is divided into two parts, the sensory division and the motor division?",ref,0,0.2,"{'central': 2, 'developmental': 1, 'peripheral': 1, 'physiological': 1}"
"What nervous system is divided into two parts, the sensory division and the motor division?",sys,0,0.2,"{'central': 2, 'nervous': 2, 'peripheral': 1}"
What crucial role does beneficial fungi play?,ref,1,0.6,"{'balance of ecosystems': 3, 'cleaning the soil': 0, 'cleaning water': 0, 'killing bacteria': 2}"
What crucial role does beneficial fungi play?,sys,0,0.0,"{'balance of ecosystems': 0, 'beneficial bacteria': 2, 'beneficial fungi': 2, 'beneficial insects': 1}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",ref,0,0.0,"{'blue': 0, 'purple': 0, 'red': 2, 'yellow': 3}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",sys,0,0.2,"{'blue': 2, 'green': 0, 'purple': 1, 'red': 2}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",ref,0,0.2,"{'axons': 0, 'dendrites': 3, 'mechanoreceptors': 1, 'nociceptors': 1}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",sys,0,0.2,"{""'neurons"": 4, ""hormones' 'neutrons"": 0, 'mechanoreceptors': 1, 'muscles': 0}"
The goal of this is the understand how and why things happen?,ref,1,0.6,"{'experience': 2, 'inquiry': 0, 'science': 3, 'theory': 0}"
The goal of this is the understand how and why things happen?,sys,1,1.0,{'science': 5}
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",ref,0,0.0,"{'algae': 1, 'bacteria': 0, 'cultures': 1, 'pathogens': 3}"
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",sys,0,0.2,"{'bacteria': 1, 'fungi': 2, 'viruses': 2}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",ref,0,0.2,"{'gravity': 0, 'pressure': 1, 'resistance': 1, 'temperature': 3}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",sys,0,0.0,"{'carbon dioxide': 0, 'nitrogen': 2, 'oxygen': 3, 'pressure': 0}"
Gymnamoebas constitute a large and varied group of what?,ref,1,0.4,"{'amoebozoans': 2, 'cells': 1, 'newborns': 1, 'sporozoans': 1}"
Gymnamoebas constitute a large and varied group of what?,sys,1,0.8,"{""'bacteria'"": 0, ""'fungi'"": 0, ""'mold'"": 1, 'amoebozoans': 4}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,ref,0,0.2,"{'cardiac': 0, 'cardiovascular': 1, 'gastrointestinal': 3, 'nervous': 1}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,sys,0,0.2,"{'cardiovascular': 1, 'digestive': 0, 'nervous': 3, 'respiratory': 1}"
"In weather terms, what do you call the boundary between two air masses?",ref,0,0.4,"{'cloud': 2, 'cover': 1, 'front': 2, 'mass': 0}"
"In weather terms, what do you call the boundary between two air masses?",sys,1,0.4,"{'east': 1, 'front': 2, 'north': 1, 'south': 1}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,ref,0,0.2,"{'evaporation': 1, 'expiration': 1, 'propagation': 2, 'transpiration': 1}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,sys,0,0.2,"{'nitrogen fixation': 1, 'oxygen': 0, 'photosynthesis': 3, 'transpiration': 1}"
Most hydrogen atoms have how many protons?,ref,0,0.2,"{'four': 2, 'one': 1, 'three': 2, 'two': 0}"
Most hydrogen atoms have how many protons?,sys,0,0.0,"{'four': 2, 'one': 0, 'two': 0, 'zero': 3}"
How many viruses that can cause cancer in humans have been identified by scientists?,ref,1,0.4,"{'1': 1, '3': 0, '4': 2, '6': 2}"
How many viruses that can cause cancer in humans have been identified by scientists?,sys,0,0.0,"{'3': 1, '4': 3, '5': 1, '6': 0}"
What is utilized to analyze simple mendelian inheritance?,ref,0,0.2,"{'dna': 1, 'origins': 1, 'pedigree': 1, 'trait': 2}"
What is utilized to analyze simple mendelian inheritance?,sys,0,0.2,"{'genetic': 1, 'mutation': 1, 'pedigree': 1, 'population': 2}"
What is the only animal phyla that does not consist exclusively of invertebrates?,ref,0,0.0,"{'arthropods': 1, 'bacteria': 2, 'chordates': 0, 'eukaryotes': 2}"
What is the only animal phyla that does not consist exclusively of invertebrates?,sys,0,0.4,"{'arthropods': 0, 'chordates': 2, 'mollusks': 2, 'vertebrates': 1}"
Soap acts as what kind of agent between grease and water?,ref,1,0.6,"{'codifying': 0, 'emulsifying': 3, 'lubricating': 2, 'sterilizing': 0}"
Soap acts as what kind of agent between grease and water?,sys,0,0.4,"{'emulsifying': 2, 'hydrophilic': 0, 'hydrophobic': 1, 'polar': 2}"
The nucleus from a differentiated frog cell can direct development of what?,ref,1,0.8,"{'embryo': 0, 'fetus': 0, 'ovary': 1, 'tadpole': 4}"
The nucleus from a differentiated frog cell can direct development of what?,sys,1,0.4,"{""'tissue"": 1, 'cell': 2, ""protein' 'tissue"": 0, 'tadpole': 2}"
What can slow down the increase of viruses in the blood?,ref,0,0.0,"{'androgens': 1, 'infections': 3, 'medications': 0, 'platelets': 1}"
What can slow down the increase of viruses in the blood?,sys,0,0.4,"{'antibiotics': 2, 'antibiotics and vaccines': 0, 'medications': 2, 'vaccines': 1}"
"In a few species, chloroplast genes are inherited only from what?",ref,0,0.2,"{'eggs': 3, 'mothers': 1, 'siblings': 0, 'sperm': 1}"
"In a few species, chloroplast genes are inherited only from what?",sys,1,0.8,"{'egg': 0, ""ovary'"": 1, 'sperm': 4}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,ref,0,0.0,"{'chemiosmosis': 0, 'fertilization': 2, 'oxidation': 0, 'respiration': 3}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,sys,0,0.2,"{'carbon dioxide': 0, 'chemiosmosis': 1, 'nitrogen': 2, 'oxygen': 2}"
What is the name of microscopic channels which traverse the cell walls of plants?,ref,0,0.4,"{'chloroplasts': 1, 'notochord': 2, 'plasmodesmata': 2, 'sphenopalatine': 0}"
What is the name of microscopic channels which traverse the cell walls of plants?,sys,0,0.4,"{'membrane': 2, 'mitochondria': 0, 'plasmodesmata': 2, 'ribosomes': 1}"
"Like the platypus, the echnida is a what?",ref,0,0.0,"{'Gives Live birth': 1, 'dugongs': 2, 'monotreme': 0, 'prosauropod': 2}"
"Like the platypus, the echnida is a what?",sys,1,0.8,"{'carnivorous': 1, 'monotreme': 4}"
The cell membrane consists of two layers of what?,ref,0,0.0,"{'chlorophyll': 1, 'epidermis': 3, 'filaments': 1, 'phospholipids': 0}"
The cell membrane consists of two layers of what?,sys,0,0.2,"{'carbohydrate': 1, 'lipid': 1, 'phospholipids': 1, 'protein': 2}"
What is an adaptation?,ref,0,0.4,"{'favorable trait': 2, 'harmful mutation': 0, 'inherited gene': 2, 'unfavorable trait': 1}"
What is an adaptation?,sys,0,0.4,"{'beneficial trait': 3, 'favorable trait': 2}"
Where fossils of the genus eomaia found?,ref,1,0.4,"{'Egypt': 1, 'India': 1, 'Japan': 1, 'china': 2}"
Where fossils of the genus eomaia found?,sys,0,0.2,"{'Africa': 1, 'Australia': 2, 'Europe': 1, 'china': 1}"
By exploding what the space probes get separated from their launchers?,ref,0,0.0,"{'bolts': 0, 'doors': 1, 'frames': 1, 'walls': 3}"
By exploding what the space probes get separated from their launchers?,sys,0,0.4,"{'bolts': 2, 'spin': 3}"
What is the energy that matter possesses because of its location or structure?,ref,1,0.4,"{'kinetic energy': 1, 'mechanical energy': 0, 'potential energy': 2, 'thermal energy': 2}"
What is the energy that matter possesses because of its location or structure?,sys,0,0.2,"{""'kinetic energy'"": 2, ""'momentum energy'"": 0, ""'potential energy'"": 2, 'potential energy': 1}"
What is the term for the relatively stable state inside the body of an animal?,ref,1,0.4,"{'consciousness': 0, 'dormancy': 1, 'homeostasis': 2, 'metabolism': 2}"
What is the term for the relatively stable state inside the body of an animal?,sys,0,0.2,"{'homeostasis': 1, 'oxygen': 3, 'temperature': 0, 'water': 1}"
What is the middle layer of connective tissue called?,ref,1,0.4,"{'perimysium': 2, 'pollenation': 1, 'tendon': 1, 'xerophyte': 1}"
What is the middle layer of connective tissue called?,sys,0,0.0,"{'fibroblast': 1, 'pericycle': 2, 'perimysium': 0, 'perivascular': 2}"
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",ref,0,0.2,"{'expanding': 2, 'linear': 1, 'multiple': 1, 'simple': 1}"
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",sys,0,0.4,"{'circular': 0, 'irregular': 2, 'linear': 2, 'short': 1}"
Reversible reactions are indicated by what kinds of arrows?,ref,0,0.2,"{'double-headed': 3, 'equilibrium arrows': 1, 'opposite-headed': 1, 'resonance arrows': 0}"
Reversible reactions are indicated by what kinds of arrows?,sys,0,0.2,"{'negative': 2, 'opposite-headed': 1, 'positive': 2}"
Downhill skiiers gain little advantage from a running start because the initial kinetic energy is small compared with the gain in what other energy form?,ref,0,0.2,"{'chemical energy': 3, 'gravitational kinetic energy': 1, 'gravitational potential energy': 1, 'thermal energy': 0}"
Downhill skiiers gain little advantage from a running start because the initial kinetic energy is small compared with the gain in what other energy form?,sys,1,0.8,"{'gravitational potential energy': 4, 'kinetic energy': 1, 'thermal energy': 0}"
Population size is the number of what in a population?,ref,1,0.8,"{'humans': 1, 'individuals': 4, 'proteins': 0, 'subdivisions': 0}"
Population size is the number of what in a population?,sys,1,0.6,"{'individuals': 3, 'population': 1, 'population size': 0, 'species': 1}"
What is the cause of common mold allergies?,ref,0,0.0,"{'airborne mold spores': 0, 'bacteria': 3, 'immobile mold spores': 1, 'viruses': 1}"
What is the cause of common mold allergies?,sys,0,0.4,"{'airborne mold spores': 2, 'bacteria': 3, 'pollen': 0, 'spores': 0}"
Which sphincter is located at the stomach end of the esophagus and opens to allow the bolus to enter the stomach?,ref,0,0.0,"{'gastro-esophageal sphincter': 0, 'pupillary sphincter': 3, 'pyloric sphincter': 1, 'urethral sphincter': 1}"
Which sphincter is located at the stomach end of the esophagus and opens to allow the bolus to enter the stomach?,sys,0,0.2,"{'esophagus': 4, 'gastro-esophageal sphincter': 1}"
What adaptation helps prey hide and predators sneak up on prey?,ref,1,0.6,"{'camouflage': 3, 'claws': 1, 'scent': 1, 'variation': 0}"
What adaptation helps prey hide and predators sneak up on prey?,sys,0,0.4,"{'amouflage': 3, 'camouflage': 2}"
Bursitis is the inflammation of a bursa near what?,ref,1,0.8,"{'brain stem': 1, 'joint': 4, 'lung': 0, 'muscle': 0}"
Bursitis is the inflammation of a bursa near what?,sys,1,0.4,"{'joint': 2, 'muscle': 1, 'skin': 1, 'tendon': 1}"
What is one thing that cell membranes are permeable to?,ref,0,0.2,"{'gas': 2, 'metals': 2, 'nutrients': 0, 'specific ions': 1}"
What is one thing that cell membranes are permeable to?,sys,0,0.2,"{'carbon dioxide': 1, 'nitrogen': 1, 'oxygen': 2, 'specific ions': 1}"
What kind of a process is corrosion?,ref,1,0.4,"{'electrolysis': 1, 'electromagnetic': 0, 'galvanic': 2, 'oxidation': 2}"
What kind of a process is corrosion?,sys,0,0.0,"{'galvanic': 0, 'hydrogen': 1, 'nitrogen': 1, 'oxygen': 3}"
What is equal to the angular acceleration multiplied by the radius of the rotating object?,ref,0,0.2,"{'equilibrium': 1, 'linear acceleration': 1, 'momentum': 0, 'peak velocity': 3}"
What is equal to the angular acceleration multiplied by the radius of the rotating object?,sys,0,0.2,"{'angular acceleration': 2, 'horizontal acceleration': 2, 'linear acceleration': 1, 'vertical acceleration': 0}"
What is the membrane lining the back of the eye called?,ref,0,0.2,"{'aperture': 1, 'cornea': 2, 'lens': 1, 'retina': 1}"
What is the membrane lining the back of the eye called?,sys,0,0.0,"{'cornea': 0, 'lens': 2, 'optic nerve': 3, 'retina': 0}"
What group of animals has adapted to live in both water and on land?,ref,0,0.0,"{'amphibians': 0, 'herbivores': 3, 'omnivores': 1, 'reptiles': 1}"
What group of animals has adapted to live in both water and on land?,sys,0,0.2,"{'amphibians': 1, 'birds': 2, 'carnivores': 0, 'primates': 2}"
Animals breath in air in order to obtain what element?,ref,0,0.2,"{'carbon': 0, 'nitrogen': 4, 'oxygen': 1, 'water': 0}"
Animals breath in air in order to obtain what element?,sys,0,0.0,"{'carbon': 1, 'hydrogen': 3, 'nitrogen': 1, 'oxygen': 0}"
Where are pressure receptors mainly found?,ref,1,0.8,"{'the muscles': 0, 'the nerves': 0, 'the skin': 4, 'the tissue': 1}"
Where are pressure receptors mainly found?,sys,0,0.0,"{'the brain': 3, 'the heart': 2, 'the lungs': 0, 'the skin': 0}"
Monomers of condensation polymers must contain how many functional groups so that each monomer can link up with two other monomers?,ref,0,0.2,"{'four': 1, 'one': 2, 'three': 1, 'two': 1}"
Monomers of condensation polymers must contain how many functional groups so that each monomer can link up with two other monomers?,sys,0,0.4,"{'four': 1, 'one': 0, 'three': 2, 'two': 2}"
What is the name of the skull that covers the brain and protects it?,ref,1,0.6,"{'Nasal bone': 1, 'cerebrum': 0, 'mandible': 1, 'the cranium': 3}"
What is the name of the skull that covers the brain and protects it?,sys,1,0.6,"{'the brain': 1, 'the cranium': 3, 'the heart': 1, 'the lungs': 0}"
