question,source,accuracy,difficulty,distractor_effectiveness
Population size is the number of what in a population?,sys,0,0.2,"{'individuals': 1, 'population': 2, 'population size': 1, 'species': 1}"
What is the cause of common mold allergies?,ref,1,0.4,"{'airborne mold spores': 2, 'bacteria': 1, 'immobile mold spores': 1, 'viruses': 1}"
What is the cause of common mold allergies?,sys,0,0.2,"{'airborne mold spores': 1, 'bacteria': 1, 'pollen': 1, 'spores': 2}"
Which sphincter is located at the stomach end of the esophagus and opens to allow the bolus to enter the stomach?,ref,1,0.8,"{'gastro-esophageal sphincter': 4, 'pupillary sphincter': 1, 'pyloric sphincter': 0, 'urethral sphincter': 0}"
Which sphincter is located at the stomach end of the esophagus and opens to allow the bolus to enter the stomach?,sys,0,0.2,"{'esophagus': 4, 'gastro-esophageal sphincter': 1}"
What adaptation helps prey hide and predators sneak up on prey?,ref,1,0.4,"{'camouflage': 2, 'claws': 2, 'scent': 1, 'variation': 0}"
What adaptation helps prey hide and predators sneak up on prey?,sys,0,0.4,"{'amouflage': 3, 'camouflage': 2}"
Bursitis is the inflammation of a bursa near what?,ref,0,0.2,"{'brain stem': 2, 'joint': 1, 'lung': 1, 'muscle': 1}"
Bursitis is the inflammation of a bursa near what?,sys,1,0.4,"{'joint': 2, 'muscle': 1, 'skin': 0, 'tendon': 2}"
What is one thing that cell membranes are permeable to?,ref,0,0.2,"{'gas': 3, 'metals': 0, 'nutrients': 1, 'specific ions': 1}"
What is one thing that cell membranes are permeable to?,sys,0,0.0,"{'carbon dioxide': 1, 'nitrogen': 1, 'oxygen': 3, 'specific ions': 0}"
What kind of a process is corrosion?,ref,0,0.2,"{'electrolysis': 1, 'electromagnetic': 0, 'galvanic': 1, 'oxidation': 3}"
What kind of a process is corrosion?,sys,0,0.2,"{'galvanic': 1, 'hydrogen': 1, 'nitrogen': 1, 'oxygen': 2}"
What is equal to the angular acceleration multiplied by the radius of the rotating object?,ref,0,0.0,"{'equilibrium': 1, 'linear acceleration': 0, 'momentum': 2, 'peak velocity': 2}"
What is equal to the angular acceleration multiplied by the radius of the rotating object?,sys,1,0.6,"{'angular acceleration': 0, 'horizontal acceleration': 0, 'linear acceleration': 3, 'vertical acceleration': 2}"
What is the membrane lining the back of the eye called?,ref,0,0.0,"{'aperture': 0, 'cornea': 1, 'lens': 4, 'retina': 0}"
What is the membrane lining the back of the eye called?,sys,1,0.6,"{'cornea': 0, 'lens': 1, 'optic nerve': 1, 'retina': 3}"
What group of animals has adapted to live in both water and on land?,ref,0,0.2,"{'amphibians': 1, 'herbivores': 3, 'omnivores': 0, 'reptiles': 1}"
What group of animals has adapted to live in both water and on land?,sys,1,0.4,"{'amphibians': 2, 'birds': 1, 'carnivores': 2, 'primates': 0}"
Animals breath in air in order to obtain what element?,ref,0,0.4,"{'carbon': 2, 'nitrogen': 1, 'oxygen': 2, 'water': 0}"
Animals breath in air in order to obtain what element?,sys,1,0.4,"{'carbon': 1, 'hydrogen': 1, 'nitrogen': 1, 'oxygen': 2}"
Where are pressure receptors mainly found?,ref,0,0.4,"{'the muscles': 3, 'the nerves': 0, 'the skin': 2, 'the tissue': 0}"
Where are pressure receptors mainly found?,sys,1,0.4,"{'the brain': 0, 'the heart': 1, 'the lungs': 2, 'the skin': 2}"
Monomers of condensation polymers must contain how many functional groups so that each monomer can link up with two other monomers?,ref,1,0.4,"{'four': 1, 'one': 0, 'three': 2, 'two': 2}"
Monomers of condensation polymers must contain how many functional groups so that each monomer can link up with two other monomers?,sys,0,0.2,"{'four': 3, 'one': 0, 'three': 1, 'two': 1}"
What is the name of the skull that covers the brain and protects it?,ref,0,0.4,"{'Nasal bone': 0, 'cerebrum': 3, 'mandible': 0, 'the cranium': 2}"
What is the name of the skull that covers the brain and protects it?,sys,1,0.4,"{'the brain': 1, 'the cranium': 2, 'the heart': 0, 'the lungs': 2}"
Silk and cotton are examples of what kind of fiber?,ref,0,0.2,"{'artificial': 3, 'natural': 1, 'pure': 1, 'simple': 0}"
Silk and cotton are examples of what kind of fiber?,sys,1,0.6,"{'natural': 3, 'polyester': 0, 'synthetic': 1, 'wool': 1}"
Reacting with metal is one thing that distinguishes acids from what?,ref,0,0.4,"{'bases': 2, 'metals': 3, 'minerals': 0, 'protiens': 0}"
Reacting with metal is one thing that distinguishes acids from what?,sys,1,0.6,"{'acid': 2, 'bases': 3}"
What happens to light when it passed from air to water?,ref,0,0.2,"{'it bends': 1, 'it brightens': 0, 'it contracts': 1, 'it speeds up': 3}"
What happens to light when it passed from air to water?,sys,1,0.6,"{'it bends': 3, 'reflect': 1, 'reflectivity': 1}"
The basic voltaic cell variations are the dry cell and the what?,ref,0,0.2,"{'lead electricity battery': 2, 'lead flood battery': 2, 'lead storage battery': 1, 'positive terminal': 0}"
The basic voltaic cell variations are the dry cell and the what?,sys,0,0.2,"{'hydrogen': 2, 'lead storage battery': 1, 'nitrogen': 2, 'oxygen': 0}"
"In a solution, what is the substance present in the lesser amount called?",ref,0,0.2,"{'compound': 1, 'fluids': 0, 'molecules': 3, 'solute': 1}"
"In a solution, what is the substance present in the lesser amount called?",sys,1,0.6,"{'hydrostatic': 2, 'solute': 3, 'solvent': 0}"
What is the difference between oils and fats at room temperature?,ref,0,0.2,"{'liquid and gas states': 2, 'liquid and solid states': 1, 'saturated and unsaturated': 1, 'solid and gas states': 1}"
What is the difference between oils and fats at room temperature?,sys,0,0.4,"{'carbohydrates': 2, 'fatty': 0, 'liquid and solid states': 2, 'protein': 1}"
A cochlear implant aims to restore loss of what sense?,ref,0,0.2,"{'hearing': 1, 'taste': 3, 'touch': 1, 'vision': 0}"
A cochlear implant aims to restore loss of what sense?,sys,0,0.2,"{'hearing': 1, 'smell': 2, 'vision': 2}"
In which constellation is the helix nebula located?,ref,1,0.6,"{'aquarius': 3, 'gemini': 1, 'prometheus': 1, 'zodiac': 0}"
In which constellation is the helix nebula located?,sys,0,0.2,"{'Andromeda': 1, 'Canis Major': 2, 'Orion': 1, 'aquarius': 1}"
The chains in cellulose stack in parallel rows held together by hydrogen bonds between which groups?,ref,0,0.4,"{'carbon groups': 0, 'disc groups': 2, 'hydroxl groups': 2, 'soda groups': 1}"
The chains in cellulose stack in parallel rows held together by hydrogen bonds between which groups?,sys,1,1.0,"{'hydroxl groups': 5, 'hydroxyl groups': 0}"
"The small, rocky bodies that orbit the sun are called what?",ref,0,0.2,"{'asteroids': 1, 'comets': 2, 'fossils': 0, 'meteorites': 2}"
"The small, rocky bodies that orbit the sun are called what?",sys,0,0.2,"{'asteroids': 1, 'comets': 1, 'meteorites': 2, 'meteoroids': 1}"
Water is used by the plant to move materials up from the roots to make what?,ref,0,0.2,"{'chlorophyll': 1, 'food': 1, 'fruit': 0, 'light': 3}"
Water is used by the plant to move materials up from the roots to make what?,sys,0,0.0,"{""'air'"": 2, ""'fruit'"": 1, ""'water'"": 2, 'food': 0}"
"Magnets have a ""north"" and a ""south"" what?",ref,1,0.8,"{'arch': 1, 'grid': 0, 'pole': 4, 'temperature': 0}"
"Magnets have a ""north"" and a ""south"" what?",sys,0,0.4,"{'magnetic': 3, 'pole': 2}"
"Exemplified by organisms that grow in geysers, hyperthermophiles ""love"" what?",ref,0,0.0,"{'cold': 2, 'heat': 0, 'humidity': 2, 'rainfall': 1}"
"Exemplified by organisms that grow in geysers, hyperthermophiles ""love"" what?",sys,0,0.0,"{'carbon dioxide': 2, 'heat': 0, 'nitrogen': 1, 'oxygen': 2}"
What is the term for the multi-phase process in which the nucleus of the cell divides?,ref,0,0.2,"{'cytokinesis': 2, 'epistasis': 0, 'mitosis': 1, 'mutation': 2}"
What is the term for the multi-phase process in which the nucleus of the cell divides?,sys,0,0.2,"{'itosis': 4, 'mitosis': 1}"
"Fungi often make specialized reproductive structures, such as what?",ref,0,0.2,"{'Fungus': 0, 'herbs': 2, 'mushrooms': 1, 'pieces': 2}"
"Fungi often make specialized reproductive structures, such as what?",sys,1,0.8,"{'mushrooms': 4, 'pollen': 0, 'seeds': 0, 'spores': 1}"
Which is a more reliable trait or measure to identify minerals?,ref,0,0.2,"{'color': 3, 'shape': 0, 'streak': 1, 'weight': 1}"
Which is a more reliable trait or measure to identify minerals?,sys,0,0.0,"{'color': 2, 'shape': 2, 'size': 1, 'streak': 0}"
"Inside female cones, female spores develop into female what?",ref,0,0.2,"{'filaments': 0, 'gametophytes': 1, 'gymnosperms': 3, 'tubules': 1}"
"Inside female cones, female spores develop into female what?",sys,0,0.4,"{'gametes': 1, 'gametophyte': 0, 'gametophytes': 2, 'spores': 2}"
What is the name of the molecule which has one carbon and four hydrogen atoms?,ref,1,0.6,"{'carbohydrate': 0, 'carbon monoxide': 1, 'methane': 3, 'sulfur': 1}"
What is the name of the molecule which has one carbon and four hydrogen atoms?,sys,1,0.6,"{'hydrogen': 1, 'methane': 3, 'oxygen': 1}"
"On a global scale, plants and other photosynthetic organisms have generated all of what element in the air?",ref,1,0.8,"{'carbon dioxide': 0, 'methane': 0, 'nitrogen': 1, 'oxygen': 4}"
"On a global scale, plants and other photosynthetic organisms have generated all of what element in the air?",sys,1,0.4,"{'carbon': 1, 'hydrogen': 1, 'nitrogen': 1, 'oxygen': 2}"
"What living creatures comprise the ""rainforests of the oceans""?",ref,1,0.4,"{'algae': 1, 'coral reefs': 2, 'kelp': 2, 'krill': 0}"
"What living creatures comprise the ""rainforests of the oceans""?",sys,1,0.6,"{'coral': 2, 'coral reefs': 3}"
What type of reactions absorb heat from their surroundings?,ref,0,0.2,"{'endothermic': 1, 'exothermic': 4, 'geothermic': 0, 'hypothermic': 0}"
What type of reactions absorb heat from their surroundings?,sys,0,0.0,"{'endothermic': 0, 'exothermic': 1, 'radioactive': 2, 'spontaneous': 2}"
"Two significant parts of the heat include the atrium and its counterpart, which is what?",ref,1,0.4,"{'cells': 1, 'skeletal': 1, 'valve': 1, 'ventricle': 2}"
"Two significant parts of the heat include the atrium and its counterpart, which is what?",sys,1,1.0,{'ventricle': 5}
Bigger ocean waves and waves that carry more sediment cause a greater extent of what?,ref,0,0.2,"{'drowning': 1, 'erosion': 1, 'sand dunes': 0, 'silt': 3}"
Bigger ocean waves and waves that carry more sediment cause a greater extent of what?,sys,1,0.8,"{'erosion': 4, 'sedimentation': 1}"
"Which science is an extension of genetics, evolution, anatomy, physiology, and other biological disciplines?",ref,0,0.4,"{'chronology': 1, 'ethology': 2, 'microbiology': 0, 'neurobiology': 2}"
"Which science is an extension of genetics, evolution, anatomy, physiology, and other biological disciplines?",sys,1,0.6,"{'biology': 1, 'ethology': 3, 'neurology': 0, 'physics': 1}"
What are catalysts in living things called?,ref,0,0.2,"{'carbohydrates': 3, 'enzymes': 1, 'proteins': 1}"
What are catalysts in living things called?,sys,1,0.4,"{'enzymes': 2, 'hormones': 1, 'proteins': 2}"
What is part of a large fungus that lives underground?,ref,1,0.4,"{'bamboo': 1, 'bark': 0, 'mold': 2, 'mushroom': 2}"
What is part of a large fungus that lives underground?,sys,1,0.8,"{'bacteria': 1, 'fungi': 0, 'mushroom': 4, 'viruses': 0}"
"When sediments settle out of water, what do they form?",ref,0,0.0,"{'erosion': 2, 'horizontal layers': 0, 'magnetic layers': 1, 'separated layers': 2}"
"When sediments settle out of water, what do they form?",sys,1,1.0,{'horizontal layers': 5}
"In the inner ear, the vibrations are changed to electrical signals by hair cells lining what?",ref,0,0.0,"{'ear canal': 3, 'ear lobe': 2, 'hammer': 0, 'the cochlea': 0}"
"In the inner ear, the vibrations are changed to electrical signals by hair cells lining what?",sys,1,1.0,{'the cochlea': 5}
What causes cells to divide if cytokinins are added to it?,ref,0,0.0,"{'apoptosis': 1, 'auxin': 0, 'hyptoxin': 3, 'osmosis': 1}"
What causes cells to divide if cytokinins are added to it?,sys,1,0.8,"{""'hypoxia'"": 1, 'auxin': 4}"
Angiosperm seed develops inside of what?,ref,1,0.8,"{'a kidney': 1, 'an ovary': 4, 'fallopian tubes': 0, 'the pancreas': 0}"
Angiosperm seed develops inside of what?,sys,0,0.2,"{'an ovary': 1, 'ovary': 3, 'ovule': 1}"
The efficiency of a machine is a measure of how well it reduces what force?,ref,0,0.0,"{'friction': 0, 'sound': 2, 'tension': 1, 'vibration': 2}"
The efficiency of a machine is a measure of how well it reduces what force?,sys,1,0.4,"{'energy': 1, 'friction': 2, 'gravity': 2, 'weight': 0}"
Algae produce food using what process?,ref,1,0.8,"{'cellular respiration': 0, 'glycolysis': 0, 'photosynthesis': 4, 'spermatogenesis': 1}"
Algae produce food using what process?,sys,0,0.4,"{'combustion': 0, 'fermentation': 2, 'oxygen': 1, 'photosynthesis': 2}"
What happens to energy when work is done by a system?,ref,0,0.2,"{'added': 0, 'multiplied': 2, 'removed': 1, 'stored': 2}"
What happens to energy when work is done by a system?,sys,0,0.4,"{'negative': 1, 'positive': 2, 'removed': 2}"
What term is used to describe organic compounds such as sugars and starches?,ref,0,0.0,"{'carbohydrates': 0, 'fats': 2, 'proteins': 2, 'vegetables': 1}"
What term is used to describe organic compounds such as sugars and starches?,sys,0,0.2,"{'amino acids': 2, 'carbohydrates': 1, 'nucleic acids': 2, 'proteins': 0}"
What indicates horizontal distance and are also found on the map legend?,ref,0,0.0,"{'edges': 0, 'scales': 0, 'spikes': 3, 'variations': 2}"
What indicates horizontal distance and are also found on the map legend?,sys,1,0.6,"{'scale': 2, 'scales': 3}"
What is the blood in the body pumped with?,ref,0,0.2,"{'heart': 1, 'lung': 1, 'respiratory': 0, 'systolic pressure': 3}"
What is the blood in the body pumped with?,sys,0,0.4,"{'brain': 1, 'heart': 2, 'muscle': 2, 'oxygen': 0}"
What kind of diffusion do small hydrophobic molecules squeeze through lipid molecules?,ref,0,0.0,"{'complex': 2, 'difficult': 1, 'simple': 0, 'slippery': 2}"
What kind of diffusion do small hydrophobic molecules squeeze through lipid molecules?,sys,1,0.6,"{'carbon dioxide': 0, 'nitrogen': 1, 'oxygen': 1, 'simple': 3}"
The feeding positions in a food chain or web are called?,ref,0,0.2,"{'consumer levels': 2, 'producer levels': 2, 'secondary levels': 0, 'trophic levels': 1}"
The feeding positions in a food chain or web are called?,sys,0,0.4,"{'rophic levels': 3, 'trophic levels': 2}"
Parasites infect the host's what?,ref,0,0.0,"{'plasma': 1, 'platelets': 0, 'red blood cells': 0, 'white blood cells': 4}"
Parasites infect the host's what?,sys,1,0.8,"{'ed blood cells': 1, 'red blood cells': 4}"
Earthquakes cause longitudinal waves as well as which other waves?,ref,1,0.8,"{'aural': 0, 'electromagnetic': 0, 'irregular': 1, 'transverse': 4}"
Earthquakes cause longitudinal waves as well as which other waves?,sys,0,0.2,"{'horizontal waves': 3, 'longitudinal waves': 0, 'transverse': 1, 'transverse waves': 1}"
How does the water cycle end?,ref,1,0.6,"{'cloud precipitation': 1, 'freezing glaciers': 1, 'it repeats itself': 3, 'ocean evaporation': 0}"
How does the water cycle end?,sys,1,0.6,"{'air': 1, 'earth': 0, 'it repeats itself': 3, 'water': 1}"
Light travels more quickly in air than what?,ref,0,0.0,"{'earth': 1, 'glass': 4, 'metal': 0, 'water': 0}"
Light travels more quickly in air than what?,sys,0,0.0,"{'air': 1, 'earth': 4, 'water': 0}"
What are chromosomes made of?,ref,0,0.2,"{'amino acids': 2, 'dna and proteins': 1, 'muscle tissue': 1, 'sperm and proteins': 1}"
What are chromosomes made of?,sys,0,0.4,"{'dna and proteins': 2, 'protein': 2, 'protein and dna': 1}"
What is the general name for a group of atoms derived from an alkane?,ref,0,0.2,"{'acid group': 1, 'alkyl group': 1, 'anode group': 1, 'oxidation group': 2}"
What is the general name for a group of atoms derived from an alkane?,sys,0,0.4,"{'alkyl group': 2, 'ethyl group': 2, 'hydrocarbon group': 1, 'methyl group': 0}"
